V_200_7.txt

VEHICLE     CAPACITY  LOCATIONS  CUSTOMER  OPTIONS  PRIORITIES  NUMTYPS
10		150		193		200		304		3		4

CUSTOMER  DEMAND
0	 17
1	 12
2	 13
3	 11
4	 19
5	 14
6	 11
7	 16
8	 11
9	 10
10	 19
11	 18
12	 10
13	 13
14	 13
15	 13
16	 19
17	 19
18	 13
19	 16
20	 17
21	 17
22	 10
23	 20
24	 11
25	 18
26	 12
27	 17
28	 10
29	 11
30	 12
31	 12
32	 11
33	 16
34	 20
35	 18
36	 20
37	 18
38	 14
39	 14
40	 12
41	 16
42	 11
43	 14
44	 19
45	 20
46	 11
47	 11
48	 17
49	 14
50	 16
51	 11
52	 11
53	 18
54	 11
55	 14
56	 11
57	 17
58	 12
59	 11
60	 14
61	 13
62	 12
63	 18
64	 19
65	 13
66	 16
67	 17
68	 15
69	 13
70	 11
71	 17
72	 11
73	 19
74	 10
75	 16
76	 15
77	 12
78	 18
79	 17
80	 17
81	 15
82	 15
83	 19
84	 17
85	 19
86	 10
87	 13
88	 18
89	 16
90	 11
91	 13
92	 12
93	 10
94	 12
95	 15
96	 14
97	 13
98	 14
99	 13
100	 15
101	 20
102	 13
103	 10
104	 18
105	 10
106	 16
107	 12
108	 10
109	 12
110	 14
111	 18
112	 20
113	 16
114	 10
115	 10
116	 11
117	 11
118	 15
119	 14
120	 19
121	 13
122	 12
123	 12
124	 19
125	 11
126	 14
127	 11
128	 11
129	 20
130	 20
131	 12
132	 11
133	 15
134	 13
135	 19
136	 16
137	 20
138	 19
139	 16
140	 18
141	 19
142	 18
143	 13
144	 17
145	 18
146	 10
147	 10
148	 11
149	 11
150	 10
151	 13
152	 12
153	 14
154	 13
155	 12
156	 18
157	 19
158	 18
159	 19
160	 15
161	 17
162	 14
163	 15
164	 15
165	 16
166	 10
167	 16
168	 19
169	 12
170	 10
171	 10
172	 10
173	 14
174	 13
175	 16
176	 11
177	 19
178	 19
179	 17
180	 14
181	 16
182	 14
183	 12
184	 15
185	 13
186	 19
187	 17
188	 10
189	 18
190	 19
191	 20
192	 10
193	 16
194	 16
195	 18
196	 19
197	 13
198	 20
199	 11

LOCATION  XCOORD  YCOORD  CAP  READY  DUE  TYP  SERVICETIME
0		12		34		-1		0		720	 0		0
1		11		26		-1		471		531		 2		6
2		26		45		-1		619		679		 2		6
3		48		1		-1		226		286		 2		6
4		4		39		-1		37		97		 2		6
5		50		25		-1		432		492		 2		6
6		38		44		-1		452		512		 2		6
7		36		34		-1		433		493		 2		6
8		40		29		-1		536		596		 2		6
9		40		25		-1		505		565		 2		6
10		42		37		-1		157		217		 2		6
11		45		43		-1		247		307		 2		6
12		16		41		-1		266		326		 2		6
13		14		1		-1		449		509		 2		6
14		9		42		-1		273		333		 2		6
15		1		11		-1		242		302		 2		6
16		12		3		-1		529		589		 2		6
17		50		17		-1		396		456		 2		6
18		7		19		-1		321		381		 2		6
19		17		19		-1		135		195		 2		6
20		20		36		-1		353		413		 2		6
21		34		47		-1		253		313		 2		6
22		8		13		-1		269		329		 2		6
23		50		39		-1		123		183		 2		6
24		20		35		-1		75		135		 2		6
25		34		20		-1		86		146		 2		6
26		26		22		-1		102		162		 2		6
27		24		22		-1		237		297		 2		6
28		19		7		-1		168		228		 2		6
29		27		48		-1		342		402		 2		6
30		10		4		-1		296		356		 2		6
31		20		25		-1		572		632		 2		6
32		14		24		-1		511		571		 2		6
33		36		32		-1		104		164		 2		6
34		42		41		-1		615		675		 2		6
35		17		28		-1		34		94		 2		6
36		11		1		-1		119		179		 2		6
37		47		20		-1		578		638		 2		6
38		49		16		-1		209		269		 2		6
39		7		10		-1		74		134		 2		6
40		5		35		-1		332		392		 2		6
41		34		18		-1		446		506		 2		6
42		16		30		-1		516		576		 2		6
43		38		6		-1		267		327		 2		6
44		44		26		-1		215		275		 2		6
45		10		5		-1		387		447		 2		6
46		18		3		-1		564		624		 2		6
47		5		17		-1		589		649		 2		6
48		21		26		-1		401		461		 2		6
