UBC_200_1.txt

VEHICLE     CAPACITY  LOCATIONS  CUSTOMER  OPTIONS  PRIORITIES  NUMTYPS
10		400		209		200		400		3		4

CUSTOMER  DEMAND
0	 10
1	 11
2	 17
3	 13
4	 17
5	 13
6	 11
7	 17
8	 20
9	 20
10	 16
11	 14
12	 11
13	 11
14	 14
15	 17
16	 13
17	 11
18	 13
19	 15
20	 12
21	 16
22	 15
23	 14
24	 15
25	 19
26	 18
27	 10
28	 15
29	 13
30	 15
31	 19
32	 12
33	 12
34	 10
35	 12
36	 10
37	 16
38	 16
39	 20
40	 14
41	 17
42	 12
43	 13
44	 20
45	 16
46	 10
47	 20
48	 10
49	 17
50	 10
51	 10
52	 16
53	 13
54	 10
55	 11
56	 19
57	 14
58	 12
59	 14
60	 13
61	 16
62	 11
63	 20
64	 16
65	 19
66	 12
67	 19
68	 11
69	 18
70	 16
71	 14
72	 11
73	 17
74	 15
75	 12
76	 20
77	 12
78	 13
79	 13
80	 20
81	 13
82	 18
83	 10
84	 20
85	 20
86	 18
87	 12
88	 17
89	 12
90	 10
91	 11
92	 14
93	 18
94	 14
95	 10
96	 16
97	 16
98	 19
99	 18
100	 17
101	 18
102	 16
103	 17
104	 18
105	 17
106	 12
107	 15
108	 13
109	 11
110	 14
111	 16
112	 17
113	 10
114	 14
115	 11
116	 11
117	 14
118	 16
119	 15
120	 12
121	 17
122	 10
123	 14
124	 11
125	 18
126	 19
127	 14
128	 19
129	 18
130	 10
131	 15
132	 20
133	 12
134	 19
135	 14
136	 16
137	 18
138	 17
139	 19
140	 18
141	 13
142	 17
143	 11
144	 20
145	 14
146	 11
147	 10
148	 16
149	 16
150	 12
151	 11
152	 17
153	 10
154	 18
155	 11
156	 19
157	 13
158	 18
159	 14
160	 11
161	 14
162	 18
163	 15
164	 13
165	 10
166	 20
167	 16
168	 10
169	 20
170	 10
171	 10
172	 18
173	 10
174	 13
175	 11
176	 20
177	 20
178	 16
179	 20
180	 20
181	 15
182	 17
183	 15
184	 16
185	 16
186	 17
187	 15
188	 19
189	 19
190	 14
191	 10
192	 18
193	 17
194	 19
195	 17
196	 15
197	 17
198	 18
199	 19

LOCATION  XCOORD  YCOORD  CAP  READY  DUE  TYP  SERVICETIME
0		10		21		-1		0		720	 0		0
1		24		31		-1		534		654		 2		6
2		24		8		-1		360		720		 2		6
3		9		27		-1		360		720		 2		6
4		24		50		-1		44		284		 2		6
5		33		5		-1		513		633		 2		6
6		27		15		-1		400		520		 2		6
7		30		41		-1		360		720		 2		6
8		10		21		-1		518		638		 2		6
9		42		25		-1		360		720		 2		6
10		24		27		-1		323		563		 2		6
11		30		28		-1		270		510		 2		6
12		42		12		-1		0		360		 2		6
13		8		13		-1		360		720		 2		6
14		6		1		-1		83		203		 2		6
15		12		9		-1		0		360		 2		6
16		29		35		-1		33		153		 2		6
17		5		37		-1		494		614		 2		6
18		46		13		-1		277		517		 2		6
19		13		35		-1		561		681		 2		6
20		3		49		-1		482		602		 2		6
21		10		3		-1		360		720		 2		6
22		49		2		-1		130		250		 2		6
23		3		16		-1		414		654		 2		6
24		14		30		-1		121		241		 2		6
25		48		38		-1		393		633		 2		6
26		36		44		-1		360		720		 2		6
27		10		37		-1		25		145		 2		6
28		34		32		-1		216		336		 2		6
29		30		15		-1		134		374		 2		6
30		18		16		-1		206		326		 2		6
31		32		8		-1		395		635		 2		6
32		38		10		-1		0		360		 2		6
33		19		20		-1		360		720		 2		6
34		31		34		-1		104		224		 2		6
35		45		37		-1		435		675		 2		6
36		7		16		-1		533		653		 2		6
37		1		35		-1		360		720		 2		6
38		9		46		-1		128		248		 2		6
39		20		42		-1		138		258		 2		6
40		12		19		-1		128		248		 2		6
41		22		35		-1		360		720		 2		6
42		41		10		-1		169		409		 2		6
43		50		19		-1		431		671		 2		6
44		43		38		-1		0		360		 2		6
45		16		39		-1		368		488		 2		6
46		26		29		-1		468		588		 2		6
47		30		34		-1		328		568		 2		6
48		47		36		-1		360		720		 2		6
49		35		42		-1		360		720		 2		6
50		26		43		-1		11		131		 2		6
51		19		48		-1		0		360		 2		6
52		48		16		-1		582		702		 2		6
53		30		9		-1		360		720		 2		6
54		47		37		-1		213		453		 2		6
55		33		27		-1		220		460		 2		6
56		36		1		-1		147		267		 2		6
57		39		7		-1		457		577		 2		6
58		34		22		-1		360		720		 2		6
59		13		47		-1		45		165		 2		6
60		36		42		-1		68		308		 2		6
61		4		46		-1		0		360		 2		6
62		26		7		-1		446		686		 2		6
63		25		16		-1		135		375		 2		6
64		4		21		-1		381		501		 2		6
65		14		40		-1		49		169		 2		6
66		39		31		-1		76		196		 2		6
67		26		43		-1		593		713		 2		6
68		5		41		-1		591		711		 2		6
69		48		18		-1		360		720		 2		6
70		34		20		-1		0		360		 2		6
71		12		5		-1		0		360		 2		6
72		50		2		-1		360		720		 2		6
73		33		3		-1		0		360		 2		6
74		14		37		-1		114		234		 2		6
75		11		32		-1		51		171		 2		6
76		10		6		-1		360		720		 2		6
77		31		42		-1		518		638		 2		6
78		35		21		-1		453		693		 2		6
79		13		34		-1		532		652		 2		6
80		40		50		-1		7		127		 2		6
81		37		28		-1		45		285		 2		6
82		6		17		-1		388		508		 2		6
83		18		13		-1		26		146		 2		6
84		14		28		-1		0		360		 2		6
85		33		21		-1		486		606		 2		6
86		27		16		-1		0		360		 2		6
87		47		50		-1		385		505		 2		6
88		4		11		-1		95		215		 2		6
89		17		18		-1		181		421		 2		6
90		49		6		-1		277		517		 2		6
91		10		48		-1		360		720		 2		6
92		2		7		-1		21		141		 2		6
93		31		1		-1		0		360		 2		6
94		49		34		-1		497		617		 2		6
95		42		33		-1		449		569		 2		6
96		34		31		-1		240		360		 2		6
97		21		9		-1		193		433		 2		6
98		42		2		-1		46		286		 2		6
99		23		39		-1		398		518		 2		6
100		38		43		-1		357		597		 2		6
101		26		14		-1		0		360		 2		6
102		16		22		-1		360		720		 2		6
103		5		9		-1		83		323		 2		6
104		22		24		-1		360		720		 2		6
105		47		7		-1		60		300		 2		6
106		21		16		-1		0		360		 2		6
107		14		14		-1		0		360		 2		6
108		18		6		-1		590		710		 2		6
