U_400_3.txt

VEHICLE     CAPACITY  LOCATIONS  CUSTOMER  OPTIONS  PRIORITIES  NUMTYPS
10		150		481		400		800		3		4

CUSTOMER  DEMAND
0	 15
1	 11
2	 20
3	 19
4	 14
5	 10
6	 12
7	 16
8	 13
9	 17
10	 10
11	 19
12	 12
13	 18
14	 18
15	 11
16	 11
17	 16
18	 16
19	 14
20	 19
21	 19
22	 11
23	 20
24	 15
25	 16
26	 15
27	 20
28	 16
29	 11
30	 18
31	 16
32	 19
33	 15
34	 19
35	 16
36	 10
37	 17
38	 10
39	 18
40	 18
41	 13
42	 15
43	 13
44	 10
45	 19
46	 13
47	 16
48	 13
49	 10
50	 20
51	 13
52	 12
53	 11
54	 18
55	 20
56	 13
57	 14
58	 10
59	 19
60	 10
61	 15
62	 15
63	 16
64	 20
65	 18
66	 13
67	 19
68	 18
69	 19
70	 18
71	 15
72	 13
73	 16
74	 14
75	 16
76	 16
77	 20
78	 11
79	 15
80	 12
81	 10
82	 20
83	 18
84	 11
85	 13
86	 10
87	 12
88	 16
89	 11
90	 12
91	 12
92	 20
93	 11
94	 20
95	 12
96	 10
97	 20
98	 20
99	 15
100	 13
101	 14
102	 14
103	 18
104	 18
105	 19
106	 14
107	 15
108	 10
109	 15
110	 19
111	 10
112	 19
113	 19
114	 17
115	 18
116	 15
117	 13
118	 16
119	 18
120	 17
121	 14
122	 19
123	 12
124	 16
125	 14
126	 10
127	 15
128	 18
129	 15
130	 11
131	 11
132	 20
133	 17
134	 16
135	 11
136	 12
137	 10
138	 11
139	 14
140	 19
141	 17
142	 16
143	 18
144	 14
145	 18
146	 14
147	 17
148	 16
149	 16
150	 11
151	 15
152	 11
153	 15
154	 13
155	 11
156	 14
157	 18
158	 11
159	 16
160	 17
161	 13
162	 13
163	 17
164	 16
165	 12
166	 15
167	 10
168	 15
169	 19
170	 14
171	 18
172	 18
173	 10
174	 17
175	 12
176	 12
177	 14
178	 19
179	 15
180	 20
181	 13
182	 14
183	 11
184	 18
185	 18
186	 18
187	 13
188	 10
189	 14
190	 17
191	 11
192	 15
193	 12
194	 10
195	 10
196	 20
197	 16
198	 11
199	 11
200	 15
201	 20
202	 19
203	 10
204	 17
205	 19
206	 11
207	 10
208	 17
209	 15
210	 13
211	 11
212	 18
213	 18
214	 20
215	 15
216	 18
217	 11
218	 16
219	 15
220	 13
221	 19
222	 19
223	 13
224	 14
225	 14
226	 20
227	 17
228	 13
229	 19
230	 11
231	 12
232	 18
233	 14
234	 11
235	 18
236	 15
237	 16
238	 12
239	 13
240	 10
241	 17
242	 17
243	 15
244	 11
245	 19
246	 12
247	 12
248	 19
249	 16
250	 11
251	 12
252	 12
253	 13
254	 10
255	 12
256	 12
257	 15
258	 20
259	 19
260	 13
261	 15
262	 18
263	 13
264	 15
265	 17
266	 14
267	 13
268	 17
269	 10
270	 12
271	 16
272	 13
273	 10
274	 14
275	 11
276	 16
277	 16
278	 13
279	 11
280	 12
281	 15
282	 18
283	 15
284	 15
285	 17
286	 14
287	 14
288	 19
289	 14
290	 13
291	 12
292	 20
293	 11
294	 10
295	 14
296	 14
297	 17
298	 11
299	 20
300	 12
301	 17
302	 19
303	 17
304	 14
305	 17
306	 14
307	 18
308	 18
309	 14
310	 19
311	 18
312	 16
313	 15
314	 15
315	 10
316	 16
317	 16
318	 13
319	 11
320	 13
321	 18
322	 11
323	 17
324	 19
325	 16
326	 18
327	 16
328	 17
329	 17
330	 17
331	 19
332	 18
333	 20
334	 13
335	 14
336	 19
337	 13
338	 20
339	 15
340	 10
341	 18
342	 11
343	 17
344	 11
345	 16
346	 10
347	 12
348	 13
349	 15
350	 17
351	 18
352	 10
353	 14
354	 12
355	 14
356	 19
357	 20
358	 14
359	 20
360	 19
361	 10
362	 18
363	 13
364	 13
365	 10
366	 17
367	 20
368	 13
369	 20
370	 20
371	 13
372	 13
373	 18
374	 15
375	 15
376	 18
377	 18
378	 14
379	 15
380	 17
381	 19
382	 11
383	 17
384	 19
385	 17
386	 10
387	 15
388	 17
389	 13
390	 18
391	 20
392	 20
393	 10
394	 15
395	 18
396	 15
397	 13
398	 12
399	 17

LOCATION  XCOORD  YCOORD  CAP  READY  DUE  TYP  SERVICETIME
0		15		40		-1		0		720	 0		0
1		43		44		-1		394		634		 2		6
2		33		17		-1		360		720		 2		6
3		31		15		-1		0		360		 2		6
4		15		7		-1		214		334		 2		6
5		4		38		-1		273		513		 2		6
6		25		19		-1		523		643		 2		6
7		8		34		-1		360		720		 2		6
8		22		1		-1		565		685		 2		6
9		23		14		-1		400		520		 2		6
10		16		28		-1		123		243		 2		6
11		50		30		-1		0		360		 2		6
12		35		4		-1		453		573		 2		6
13		12		16		-1		392		632		 2		6
14		14		5		-1		0		360		 2		6
15		28		40		-1		0		360		 2		6
16		2		3		-1		478		598		 2		6
17		14		31		-1		246		486		 2		6
18		1		49		-1		411		531		 2		6
19		17		40		-1		540		660		 2		6
20		43		50		-1		0		360		 2		6
21		21		5		-1		212		332		 2		6
22		40		33		-1		360		720		 2		6
23		37		27		-1		0		360		 2		6
24		13		32		-1		547		667		 2		6
25		11		31		-1		0		360		 2		6
26		36		36		-1		0		360		 2		6
27		43		25		-1		546		666		 2		6
28		20		15		-1		105		225		 2		6
29		5		9		-1		172		412		 2		6
30		39		8		-1		360		720		 2		6
31		36		14		-1		0		360		 2		6
32		25		44		-1		433		673		 2		6
33		5		9		-1		115		235		 2		6
34		1		23		-1		243		483		 2		6
35		29		16		-1		561		681		 2		6
36		22		3		-1		0		360		 2		6
37		50		17		-1		93		213		 2		6
38		7		13		-1		467		587		 2		6
39		17		27		-1		360		720		 2		6
40		31		37		-1		574		694		 2		6
41		39		11		-1		488		608		 2		6
42		37		43		-1		0		360		 2		6
43		18		48		-1		26		146		 2		6
44		1		39		-1		388		508		 2		6
45		6		36		-1		0		360		 2		6
46		10		34		-1		542		662		 2		6
47		14		3		-1		213		333		 2		6
48		21		32		-1		399		519		 2		6
49		5		30		-1		360		720		 2		6
50		25		11		-1		374		494		 2		6
51		35		47		-1		0		360		 2		6
52		15		6		-1		342		582		 2		6
53		24		25		-1		0		360		 2		6
54		20		11		-1		403		523		 2		6
55		50		49		-1		360		720		 2		6
56		40		10		-1		426		546		 2		6
57		17		49		-1		521		641		 2		6
58		21		37		-1		361		481		 2		6
59		6		4		-1		0		360		 2		6
60		32		38		-1		0		360		 2		6
61		1		27		-1		360		720		 2		6
62		35		39		-1		124		364		 2		6
63		48		12		-1		71		191		 2		6
64		39		19		-1		360		720		 2		6
65		9		42		-1		407		527		 2		6
66		32		50		-1		360		720		 2		6
67		15		24		-1		48		288		 2		6
68		19		11		-1		529		649		 2		6
69		28		7		-1		0		360		 2		6
70		22		3		-1		409		529		 2		6
71		4		19		-1		201		321		 2		6
72		29		7		-1		0		360		 2		6
73		40		14		-1		61		181		 2		6
74		42		46		-1		564		684		 2		6
75		25		47		-1		46		166		 2		6
76		37		6		-1		360		720		 2		6
77		50		29		-1		572		692		 2		6
78		47		20		-1		360		720		 2		6
79		8		22		-1		360		720		 2		6
80		8		3		-1		360		720		 2		6
81		44		15		-1		72		312		 2		6
82		46		18		-1		0		360		 2		6
83		39		19		-1		0		360		 2		6
84		39		40		-1		187		307		 2		6
85		13		17		-1		119		239		 2		6
86		27		39		-1		360		720		 2		6
87		12		49		-1		0		360		 2		6
88		36		43		-1		360		720		 2		6
89		32		18		-1		595		715		 2		6
90		3		28		-1		360		720		 2		6
91		4		36		-1		203		443		 2		6
92		48		21		-1		228		348		 2		6
93		23		41		-1		0		360		 2		6
94		33		49		-1		204		324		 2		6
95		16		49		-1		383		623		 2		6
96		14		30		-1		359		599		 2		6
97		21		4		-1		0		360		 2		6
98		28		43		-1		460		700		 2		6
99		9		42		-1		0		360		 2		6
100		17		25		-1		360		720		 2		6
101		19		46		-1		414		534		 2		6
102		40		27		-1		360		720		 2		6
103		35		35		-1		48		288		 2		6
104		3		29		-1		52		172		 2		6
105		7		11		-1		360		720		 2		6
106		16		13		-1		0		360		 2		6
107		24		47		-1		0		360		 2		6
108		2		9		-1		0		360		 2		6
109		12		1		-1		416		536		 2		6
110		14		22		-1		98		338		 2		6
111		47		20		-1		372		492		 2		6
112		24		31		-1		23		143		 2		6
113		42		42		-1		221		341		 2		6
114		24		47		-1		249		489		 2		6
115		6		16		-1		445		565		 2		6
116		6		24		-1		365		485		 2		6
117		44		8		-1		515		635		 2		6
118		12		13		-1		456		696		 2		6
119		38		17		-1		49		169		 2		6
120		37		33		-1		0		360		 2		6
121		37		14		-1		48		168		 2		6
122		50		47		-1		511		631		 2		6
123		11		8		-1		467		587		 2		6
124		31		11		-1		423		543		 2		6
125		50		32		-1		0		360		 2		6
126		46		13		-1		241		481		 2		6
127		40		5		-1		360		720		 2		6
128		46		36		-1		360		720		 2		6
129		1		16		-1		429		669		 2		6
130		9		7		-1		235		475		 2		6
131		14		48		-1		571		691		 2		6
132		26		24		-1		594		714		 2		6
133		19		22		-1		158		278		 2		6
134		39		12		-1		360		720		 2		6
135		13		33		-1		203		323		 2		6
136		19		50		-1		21		141		 2		6
137		22		22		-1		469		589		 2		6
138		14		5		-1		425		665		 2		6
139		12		17		-1		393		633		 2		6
140		49		27		-1		544		664		 2		6
141		32		43		-1		418		538		 2		6
142		10		47		-1		454		574		 2		6
143		29		44		-1		0		360		 2		6
144		22		46		-1		227		347		 2		6
145		31		2		-1		584		704		 2		6
146		3		27		-1		27		267		 2		6
147		11		38		-1		360		720		 2		6
148		20		21		-1		360		720		 2		6
149		16		43		-1		37		277		 2		6
150		7		32		-1		40		280		 2		6
151		3		8		-1		190		430		 2		6
152		3		27		-1		0		360		 2		6
153		29		2		-1		13		253		 2		6
154		30		12		-1		360		720		 2		6
155		29		48		-1		0		360		 2		6
156		46		39		-1		513		633		 2		6
157		31		13		-1		284		524		 2		6
158		13		38		-1		360		720		 2		6
159		9		46		-1		472		592		 2		6
160		47		40		-1		8		128		 2		6
161		35		32		-1		2		242		 2		6
162		35		15		-1		395		635		 2		6
163		38		41		-1		0		360		 2		6
164		24		13		-1		438		558		 2		6
165		34		23		-1		94		214		 2		6
166		29		12		-1		94		214		 2		6
167		1		42		-1		360		720		 2		6
168		30		1		-1		177		297		 2		6
169		31		21		-1		542		662		 2		6
170		30		45		-1		397		517		 2		6
171		23		49		-1		53		173		 2		6
172		23		1		-1		170		290		 2		6
173		5		9		-1		27		147		 2		6
174		45		46		-1		424		544		 2		6
175		22		15		-1		103		343		 2		6
176		21		40		-1		559		679		 2		6
177		20		39		-1		390		510		 2		6
178		2		13		-1		360		720		 2		6
179		31		29		-1		0		360		 2		6
180		47		14		-1		437		557		 2		6
181		20		7		-1		360		720		 2		6
182		27		32		-1		0		360		 2		6
183		31		18		-1		187		307		 2		6
184		2		45		-1		111		231		 2		6
185		44		21		-1		360		720		 2		6
186		42		20		-1		140		380		 2		6
187		9		16		-1		434		554		 2		6
188		49		30		-1		360		720		 2		6
189		25		26		-1		0		360		 2		6
190		16		9		-1		421		541		 2		6
191		4		5		-1		441		681		 2		6
192		12		14		-1		360		720		 2		6
193		19		39		-1		408		648		 2		6
194		47		45		-1		0		360		 2		6
195		31		36		-1		0		360		 2		6
196		40		10		-1		23		143		 2		6
197		48		47		-1		0		360		 2		6
198		29		15		-1		462		582		 2		6
199		44		26		-1		360		720		 2		6
200		26		18		-1		366		486		 2		6
201		24		34		-1		360		720		 2		6
202		40		9		-1		188		428		 2		6
203		6		34		-1		0		360		 2		6
204		1		33		-1		0		360		 2		6
205		47		12		-1		571		691		 2		6
206		15		8		-1		491		611		 2		6
207		37		17		-1		366		606		 2		6
208		30		3		-1		360		720		 2		6
209		30		47		-1		360		720		 2		6
210		41		11		-1		145		265		 2		6
211		3		6		-1		463		703		 2		6
212		19		11		-1		547		667		 2		6
213		26		1		-1		360		720		 2		6
214		17		27		-1		220		340		 2		6
215		22		47		-1		530		650		 2		6
216		29		33		-1		360		720		 2		6
217		22		10		-1		193		313		 2		6
218		27		8		-1		0		360		 2		6
219		50		18		-1		369		609		 2		6
220		46		35		-1		0		360		 2		6
221		18		10		-1		0		360		 2		6
222		18		32		-1		296		536		 2		6
223		17		6		-1		148		268		 2		6
224		21		25		-1		221		341		 2		6
225		34		46		-1		60		180		 2		6
226		9		18		-1		136		376		 2		6
227		4		44		-1		360		720		 2		6
228		28		8		-1		0		360		 2		6
229		29		36		-1		0		360		 2		6
230		50		39		-1		248		488		 2		6
231		14		30		-1		598		718		 2		6
232		27		17		-1		454		694		 2		6
233		24		30		-1		114		354		 2		6
234		7		45		-1		0		360		 2		6
235		31		26		-1		144		264		 2		6
236		8		10		-1		360		720		 2		6
237		27		6		-1		365		485		 2		6
238		34		7		-1		430		550		 2		6
239		24		27		-1		438		558		 2		6
240		40		35		-1		173		413		 2		6
241		43		37		-1		360		720		 2		6
242		9		24		-1		424		544		 2		6
243		5		31		-1		0		360		 2		6
244		44		35		-1		360		720		 2		6
245		44		8		-1		360		720		 2		6
246		3		38		-1		155		395		 2		6
247		11		43		-1		0		360		 2		6
248		29		6		-1		399		519		 2		6
249		35		39		-1		360		720		 2		6
250		32		12		-1		52		172		 2		6
251		12		46		-1		438		558		 2		6
252		15		1		-1		229		349		 2		6
253		5		18		-1		365		605		 2		6
254		47		45		-1		360		720		 2		6
255		46		8		-1		217		337		 2		6
256		29		37		-1		532		652		 2		6
257		11		48		-1		360		720		 2		6
258		6		47		-1		504		624		 2		6
259		12		47		-1		401		521		 2		6
260		48		20		-1		360		720		 2		6
261		8		16		-1		39		159		 2		6
262		6		48		-1		561		681		 2		6
263		25		2		-1		359		599		 2		6
264		12		15		-1		463		583		 2		6
265		21		49		-1		0		360		 2		6
266		16		23		-1		0		360		 2		6
267		45		22		-1		311		551		 2		6
268		4		10		-1		390		630		 2		6
269		8		4		-1		427		667		 2		6
270		11		18		-1		424		544		 2		6
271		3		10		-1		0		360		 2		6
272		12		33		-1		0		360		 2		6
273		33		29		-1		80		320		 2		6
274		17		14		-1		360		720		 2		6
275		50		7		-1		360		720		 2		6
276		22		5		-1		0		360		 2		6
277		7		48		-1		425		545		 2		6
278		27		39		-1		0		360		 2		6
279		36		36		-1		235		355		 2		6
280		33		6		-1		360		720		 2		6
281		12		33		-1		183		303		 2		6
282		24		13		-1		0		360		 2		6
283		50		41		-1		0		360		 2		6
284		47		12		-1		130		250		 2		6
285		32		15		-1		402		522		 2		6
286		25		13		-1		510		630		 2		6
287		47		33		-1		140		260		 2		6
288		32		25		-1		76		196		 2		6
289		30		9		-1		360		720		 2		6
290		50		32		-1		379		499		 2		6
291		3		41		-1		342		582		 2		6
292		49		24		-1		360		720		 2		6
293		29		45		-1		312		552		 2		6
294		33		7		-1		360		720		 2		6
295		25		23		-1		452		692		 2		6
296		4		8		-1		33		153		 2		6
297		36		9		-1		0		360		 2		6
298		10		1		-1		360		720		 2		6
299		49		39		-1		360		720		 2		6
300		49		37		-1		360		720		 2		6
301		50		27		-1		0		360		 2		6
302		39		11		-1		32		152		 2		6
303		36		1		-1		360		720		 2		6
304		30		18		-1		360		720		 2		6
305		8		17		-1		239		479		 2		6
306		21		33		-1		259		499		 2		6
307		4		4		-1		0		360		 2		6
308		36		22		-1		177		297		 2		6
309		19		37		-1		585		705		 2		6
310		32		35		-1		69		309		 2		6
311		50		33		-1		378		498		 2		6
312		33		32		-1		360		720		 2		6
313		38		32		-1		25		145		 2		6
314		33		44		-1		360		720		 2		6
315		34		41		-1		362		482		 2		6
316		37		3		-1		323		563		 2		6
317		45		4		-1		117		237		 2		6
318		5		47		-1		464		704		 2		6
319		44		37		-1		360		720		 2		6
320		7		45		-1		260		500		 2		6
321		7		16		-1		474		594		 2		6
322		4		32		-1		488		608		 2		6
323		22		42		-1		0		360		 2		6
324		27		11		-1		341		581		 2		6
325		45		46		-1		0		360		 2		6
326		13		6		-1		360		720		 2		6
327		10		40		-1		86		206		 2		6
328		22		45		-1		369		489		 2		6
329		1		11		-1		57		177		 2		6
330		49		15		-1		360		720		 2		6
331		26		12		-1		188		308		 2		6
332		50		40		-1		178		418		 2		6
333		32		37		-1		212		332		 2		6
334		26		15		-1		462		582		 2		6
335		43		43		-1		0		360		 2		6
336		7		4		-1		402		522		 2		6
337		30		7		-1		360		720		 2		6
338		18		33		-1		250		490		 2		6
339		30		43		-1		0		360		 2		6
340		49		44		-1		185		305		 2		6
341		48		25		-1		85		205		 2		6
342		47		38		-1		0		360		 2		6
343		18		7		-1		360		720		 2		6
344		23		44		-1		517		637		 2		6
345		30		6		-1		575		695		 2		6
346		34		1		-1		0		360		 2		6
347		46		48		-1		238		358		 2		6
348		45		29		-1		0		360		 2		6
349		5		7		-1		0		360		 2		6
350		48		26		-1		185		425		 2		6
351		50		29		-1		360		720		 2		6
352		25		33		-1		0		360		 2		6
353		35		24		-1		360		720		 2		6
354		7		37		-1		244		484		 2		6
355		30		48		-1		503		623		 2		6
356		40		46		-1		360		720		 2		6
357		1		49		-1		233		353		 2		6
358		48		10		-1		571		691		 2		6
359		24		7		-1		458		578		 2		6
360		17		26		-1		110		350		 2		6
361		14		15		-1		444		564		 2		6
362		31		7		-1		123		243		 2		6
363		50		47		-1		360		720		 2		6
364		21		7		-1		244		484		 2		6
365		4		2		-1		509		629		 2		6
366		29		12		-1		301		541		 2		6
367		21		7		-1		0		360		 2		6
368		38		5		-1		360		720		 2		6
369		31		42		-1		296		536		 2		6
370		2		13		-1		156		276		 2		6
371		48		50		-1		447		687		 2		6
372		21		18		-1		0		360		 2		6
373		48		41		-1		0		360		 2		6
374		3		1		-1		0		360		 2		6
375		33		13		-1		115		355		 2		6
376		20		14		-1		521		641		 2		6
377		6		22		-1		360		720		 2		6
378		5		27		-1		239		359		 2		6
379		50		4		-1		597		717		 2		6
380		35		41		-1		353		593		 2		6
381		13		47		-1		464		704		 2		6
382		20		2		-1		339		579		 2		6
383		5		49		-1		34		154		 2		6
384		37		24		-1		360		720		 2		6
385		3		13		-1		214		334		 2		6
386		49		15		-1		229		349		 2		6
387		34		6		-1		360		720		 2		6
388		49		43		-1		17		257		 2		6
389		9		34		-1		360		720		 2		6
390		14		45		-1		159		279		 2		6
391		41		5		-1		566		686		 2		6
392		16		30		-1		56		176		 2		6
393		45		3		-1		0		360		 2		6
394		48		16		-1		206		326		 2		6
395		48		48		-1		360		720		 2		6
396		29		18		-1		375		495		 2		6
397		15		19		-1		146		266		 2		6
398		23		6		-1		494		614		 2		6
399		31		12		-1		360		480		 2		6
400		47		9		-1		360		720		 2		6
401		44		22		5		25		505		 1		4
402		27		8		4		0		720		 1		4
403		32		9		5		38		518		 1		4
404		9		27		4		0		720		 1		4
405		30		42		5		37		517		 1		4
406		37		33		5		100		580		 1		4
407		13		34		5		64		544		 1		4
408		23		25		5		0		720		 1		4
409		35		17		5		199		679		 1		4
410		12		31		5		105		585		 1		4
411		5		44		4		0		720		 1		4
412		14		19		4		0		720		 1		4
413		6		39		5		0		720		 1		4
414		19		31		5		233		713		 1		4
415		24		45		5		93		573		 1		4
416		32		12		5		0		720		 1		4
417		23		39		4		0		720		 1		4
418		20		45		5		0		720		 1		4
419		37		31		4		0		720		 1		4
420		36		34		3		0		720		 1		4
421		45		15		5		0		720		 1		4
422		11		32		5		240		720		 1		4
423		15		9		5		0		720		 1		4
424		20		40		5		14		494		 1		4
425		31		17		5		233		713		 1		4
426		13		7		5		54		534		 1		4
427		45		5		5		0		720		 1		4
428		19		27		3		0		720		 1		4
429		25		38		5		64		544		 1		4
430		25		29		3		0		720		 1		4
431		33		32		3		0		720		 1		4
432		45		14		4		0		720		 1		4
433		29		14		5		118		598		 1		4
434		22		12		4		0		720		 1		4
435		36		5		5		87		567		 1		4
436		45		8		5		0		720		 1		4
437		44		37		5		149		629		 1		4
438		35		27		5		58		538		 1		4
439		11		34		5		56		536		 1		4
440		25		15		5		70		550		 1		4
441		21		11		3		0		720		 1		4
442		42		24		4		0		720		 1		4
443		23		28		4		0		720		 1		4
444		41		18		5		238		718		 1		4
445		11		19		5		226		706		 1		4
446		30		7		4		0		720		 1		4
447		25		19		5		131		611		 1		4
448		20		32		5		0		720		 1		4
449		21		21		5		17		497		 1		4
450		37		5		5		149		629		 1		4
451		23		17		5		0		720		 1		4
452		7		32		5		220		700		 1		4
453		15		42		5		6		486		 1		4
454		6		6		5		0		720		 1		4
455		40		34		4		0		720		 1		4
456		40		16		5		214		694		 1		4
457		43		29		3		0		720		 1		4
458		29		30		5		122		602		 1		4
459		19		33		5		212		692		 1		4
460		33		32		3		0		720		 1		4
461		26		44		5		0		720		 1		4
462		40		23		5		43		523		 1		4
463		22		22		4		0		720		 1		4
464		28		41		5		80		560		 1		4
465		20		5		5		39		519		 1		4
466		41		29		5		0		720		 1		4
467		22		7		5		109		589		 1		4
